9, 0.11101865768432617
12, 0.14600801467895508
10, 0.14901041984558105
5, 0.15401363372802734
6, 0.16600298881530762
13, 0.1700124740600586
13, 0.1420125961303711
7, 0.16800761222839355
7, 0.1110086441040039
10, 0.12200927734375
3, 0.13201022148132324
8, 0.1180119514465332
12, 0.12000870704650879
6, 0.12101292610168457
6, 0.11000823974609375
8, 0.12101364135742188
6, 0.1260063648223877
7, 0.11301040649414062
8, 0.1350092887878418
6, 0.14000773429870605
6, 0.10300850868225098
10, 0.13600850105285645
6, 0.14101433753967285
4, 0.12900447845458984
7, 0.1220095157623291
9, 0.10500717163085938
13, 0.10300898551940918
12, 0.11300897598266602
8, 0.11300992965698242
8, 0.14301085472106934
10, 0.12100887298583984
11, 0.14701271057128906
4, 0.12701177597045898
4, 0.13301515579223633
4, 0.12802410125732422
6, 0.12899160385131836
9, 0.11700963973999023
6, 0.12801098823547363
4, 0.14101123809814453
8, 0.1460123062133789
8, 0.13801097869873047
6, 0.10200905799865723
4, 0.1400127410888672
10, 0.13901138305664062
6, 0.12601089477539062
6, 0.15001153945922852
8, 0.11500859260559082
10, 0.11600971221923828
7, 0.12101340293884277
4, 0.12201166152954102
9, 0.13600873947143555
9, 0.1380150318145752
8, 0.10800528526306152
9, 0.11703085899353027
10, 0.1130070686340332
4, 0.12601661682128906
6, 0.11600756645202637
3, 0.1240081787109375
4, 0.09700894355773926
8, 0.09902620315551758
8, 0.11799073219299316
13, 0.12701177597045898
3, 0.10200786590576172
5, 0.10200881958007812
7, 0.13903403282165527
9, 0.09800291061401367
8, 0.10400843620300293
8, 0.12501239776611328
9, 0.13801240921020508
5, 0.12300753593444824
8, 0.11301064491271973
6, 0.11700677871704102
9, 0.1180274486541748
9, 0.11100912094116211
3, 0.10702753067016602
9, 0.10199141502380371
10, 0.0970010757446289
7, 0.11900949478149414
8, 0.09602737426757812
14, 0.10200810432434082
6, 0.1169900894165039
14, 0.11501598358154297
3, 0.10702228546142578
7, 0.09900951385498047
3, 0.129014253616333
3, 0.13201403617858887
5, 0.11700797080993652
11, 0.10902786254882812
3, 0.11599111557006836
8, 0.11202526092529297
10, 0.10699319839477539
2, 0.10302448272705078
9, 0.13201045989990234
8, 0.12701201438903809
5, 0.11600637435913086
2, 0.10602688789367676
17, 0.11598849296569824
9, 0.13801121711730957
2, 0.11600899696350098
7, 0.10400867462158203
10, 0.10400795936584473
4, 0.1189887523651123
8, 0.10901069641113281
7, 0.11600756645202637
7, 0.10000824928283691
9, 0.1070253849029541
12, 0.12499594688415527
11, 0.13501310348510742
5, 0.09800529479980469
7, 0.11400890350341797
11, 0.11701011657714844
10, 0.10100698471069336
4, 0.12201094627380371
6, 0.10502338409423828
4, 0.10898828506469727
11, 0.12700629234313965
10, 0.12501072883605957
7, 0.1200103759765625
10, 0.11800742149353027
7, 0.11001110076904297
9, 0.11000633239746094
5, 0.12601518630981445
11, 0.12102842330932617
14, 0.10300445556640625
8, 0.10800886154174805
7, 0.10300612449645996
10, 0.12603282928466797
7, 0.13100981712341309
5, 0.10302591323852539
5, 0.11999106407165527
5, 0.10002589225769043
6, 0.123992919921875
8, 0.1260073184967041
8, 0.11700868606567383
10, 0.10601019859313965
7, 0.10502815246582031
5, 0.11600732803344727
6, 0.10000872611999512
10, 0.1090097427368164
6, 0.10100889205932617
8, 0.10602712631225586
7, 0.1280076503753662
7, 0.1270303726196289
7, 0.11999011039733887
8, 0.11302661895751953
9, 0.12401127815246582
4, 0.10900735855102539
11, 0.11001276969909668
2, 0.10300445556640625
8, 0.11500906944274902
11, 0.09700942039489746
4, 0.11600470542907715
3, 0.12702369689941406
6, 0.12801098823547363
10, 0.09601306915283203
5, 0.12400317192077637
6, 0.10902714729309082
10, 0.12099003791809082
5, 0.10401058197021484
7, 0.10600399971008301
9, 0.13001108169555664
4, 0.1240079402923584
8, 0.10401034355163574
9, 0.10100603103637695
8, 0.10600566864013672
6, 0.20402097702026367
7, 0.1150064468383789
6, 0.10200762748718262
6, 0.1140286922454834
9, 0.13600826263427734
6, 0.13001060485839844
14, 0.12000894546508789
9, 0.11500906944274902
6, 0.12101101875305176
9, 0.12801098823547363
2, 0.13500642776489258
4, 0.11500835418701172
9, 0.10300993919372559
6, 0.1090092658996582
7, 0.1310114860534668
6, 0.10300922393798828
3, 0.11600947380065918
6, 0.12801003456115723
14, 0.10900735855102539
10, 0.11202764511108398
5, 0.10700464248657227
8, 0.12303018569946289
12, 0.10801100730895996
8, 0.11901044845581055
11, 0.13200855255126953
5, 0.1109919548034668
3, 0.1170034408569336
11, 0.12801241874694824
2, 0.13100600242614746
11, 0.1310117244720459
6, 0.11500716209411621
8, 0.13502860069274902
7, 0.11602568626403809
8, 0.10698938369750977
6, 0.13300704956054688
